Filename,Variable name,Units,Variable reference,Index type key,Variable type key,Keyed value
DXCoils.cc,"""Cooling Coil Electricity Energy""",OutputProcessor::Unit::J,Coil.ElecCoolingConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.CoolingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Secondary Coil Heat Rejection Rate""",OutputProcessor::Unit::W,Coil.SecCoilSensibleHeatGainRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condenser Inlet Temperature""",OutputProcessor::Unit::C,Coil.CondInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Water Volume""",OutputProcessor::Unit::m3,Coil.EvapWaterConsump,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Mains Supply Water Volume""",OutputProcessor::Unit::m3,Coil.EvapWaterConsump,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Pump Electricity Rate""",OutputProcessor::Unit::W,Coil.EvapCondPumpElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Pump Electricity Energy""",OutputProcessor::Unit::J,Coil.EvapCondPumpElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Basin Heater Electricity Rate""",OutputProcessor::Unit::W,Coil.BasinHeaterPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Basin Heater Electricity Energy""",OutputProcessor::Unit::J,Coil.BasinHeaterConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Rate""",OutputProcessor::Unit::W,Coil.TotalCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,Coil.TotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,Coil.TotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Rate""",OutputProcessor::Unit::W,Coil.SensCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,Coil.SensCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Rate""",OutputProcessor::Unit::W,Coil.LatCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Energy""",OutputProcessor::Unit::J,Coil.LatCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.CoolingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Crankcase Heater Electricity Rate""",OutputProcessor::Unit::W,Coil.CrankcaseHeaterPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Crankcase Heater Electricity Energy""",OutputProcessor::Unit::J,Coil.CrankcaseHeaterConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Total Water Heating Rate""",OutputProcessor::Unit::W,Coil.TotalHeatingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Water Heating Energy""",OutputProcessor::Unit::J,Coil.TotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Water Heating Electricity Rate""",OutputProcessor::Unit::W,Coil.ElecWaterHeatingPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Water Heating Electricity Energy""",OutputProcessor::Unit::J,Coil.ElecWaterHeatingConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Rate""",OutputProcessor::Unit::W,Coil.TotalCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,Coil.TotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Rate""",OutputProcessor::Unit::W,Coil.SensCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,Coil.SensCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Rate""",OutputProcessor::Unit::W,Coil.LatCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Energy""",OutputProcessor::Unit::J,Coil.LatCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Electricity Rate""",OutputProcessor::Unit::W,Coil.ElecCoolingPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Electricity Energy""",OutputProcessor::Unit::J,Coil.ElecCoolingConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil "" + Coil.FuelType + "" Rate""",OutputProcessor::Unit::W,Coil.FuelUsed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil "" + Coil.FuelType + "" Energy""",OutputProcessor::Unit::J,Coil.FuelConsumed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.CoolingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condenser Inlet Temperature""",OutputProcessor::Unit::C,Coil.CondInletTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Water Volume""",OutputProcessor::Unit::m3,Coil.EvapWaterConsump,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Mains Supply Water Volume""",OutputProcessor::Unit::m3,Coil.EvapWaterConsump,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Pump Electricity Rate""",OutputProcessor::Unit::W,Coil.EvapCondPumpElecPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Evaporative Condenser Pump Electricity Energy""",OutputProcessor::Unit::J,Coil.EvapCondPumpElecConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Basin Heater Electricity Rate""",OutputProcessor::Unit::W,Coil.BasinHeaterPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Basin Heater Electricity Energy""",OutputProcessor::Unit::J,Coil.BasinHeaterConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Secondary Coil Heat Rejection Rate""",OutputProcessor::Unit::W,Coil.SecCoilSensibleHeatGainRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Heating Rate""",OutputProcessor::Unit::W,Coil.TotalHeatingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Heating Energy""",OutputProcessor::Unit::J,Coil.TotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Electricity Rate""",OutputProcessor::Unit::W,Coil.ElecHeatingPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Electricity Energy""",OutputProcessor::Unit::J,Coil.ElecHeatingConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil "" + Coil.FuelType + "" Rate""",OutputProcessor::Unit::W,Coil.FuelUsed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil "" + Coil.FuelType + "" Energy""",OutputProcessor::Unit::J,Coil.FuelConsumed,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Defrost "" + Coil.FuelType + "" Rate""",OutputProcessor::Unit::W,Coil.DefrostPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Defrost "" + Coil.FuelType + "" Energy""",OutputProcessor::Unit::J,Coil.DefrostConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Defrost Electricity Rate""",OutputProcessor::Unit::W,Coil.DefrostPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Defrost Electricity Energy""",OutputProcessor::Unit::J,Coil.DefrostConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Crankcase Heater Electricity Rate""",OutputProcessor::Unit::W,Coil.CrankcaseHeaterPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Crankcase Heater Electricity Energy""",OutputProcessor::Unit::J,Coil.CrankcaseHeaterConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.HeatingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Secondary Coil Total Heat Removal Rate""",OutputProcessor::Unit::W,Coil.SecCoilTotalHeatRemovalRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Secondary Coil Sensible Heat Removal Rate""",OutputProcessor::Unit::W,Coil.SecCoilSensibleHeatRemovalRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Secondary Coil Latent Heat Removal Rate""",OutputProcessor::Unit::W,Coil.SecCoilLatentHeatRemovalRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Secondary Coil Sensible Heat Ratio""",OutputProcessor::Unit::None,Coil.SecCoilSHR,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Rate""",OutputProcessor::Unit::W,Coil.TotalCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,Coil.TotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Rate""",OutputProcessor::Unit::W,Coil.SensCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,Coil.SensCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Rate""",OutputProcessor::Unit::W,Coil.LatCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Energy""",OutputProcessor::Unit::J,Coil.LatCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.CoolingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condensate Volume Flow Rate""",OutputProcessor::Unit::m3_s,Coil.CondensateVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condensate Volume""",OutputProcessor::Unit::m3,Coil.CondensateVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Heating Rate""",OutputProcessor::Unit::W,Coil.TotalHeatingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Heating Energy""",OutputProcessor::Unit::J,Coil.TotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.HeatingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Rate""",OutputProcessor::Unit::W,Coil.TotalCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Total Cooling Energy""",OutputProcessor::Unit::J,Coil.TotalCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Rate""",OutputProcessor::Unit::W,Coil.SensCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Sensible Cooling Energy""",OutputProcessor::Unit::J,Coil.SensCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Rate""",OutputProcessor::Unit::W,Coil.LatCoolingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Latent Cooling Energy""",OutputProcessor::Unit::J,Coil.LatCoolingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Cooling Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.CoolingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil VRF Evaporating Temperature""",OutputProcessor::Unit::C,Coil.EvaporatingTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil VRF Super Heating Degrees""",OutputProcessor::Unit::C,Coil.ActualSH,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condensate Volume Flow Rate""",OutputProcessor::Unit::m3_s,Coil.CondensateVdot,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Condensate Volume""",OutputProcessor::Unit::m3,Coil.CondensateVol,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Heating Rate""",OutputProcessor::Unit::W,Coil.TotalHeatingEnergyRate,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil Heating Energy""",OutputProcessor::Unit::J,Coil.TotalHeatingEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,Coil.Name
DXCoils.cc,"""Heating Coil Runtime Fraction""",OutputProcessor::Unit::None,Coil.HeatingCoilRuntimeFraction,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil VRF Condensing Temperature""",OutputProcessor::Unit::C,Coil.CondensingTemp,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Heating Coil VRF Subcooling Degrees""",OutputProcessor::Unit::C,Coil.ActualSC,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,Coil.Name
DXCoils.cc,"""Cooling Coil Crankcase Heater Electricity Rate""",OutputProcessor::Unit::W,state.dataDXCoils->DXCoil(DXCoilNumTemp).CrankcaseHeaterPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,state.dataDXCoils->DXCoil(DXCoilNumTemp).Name
DXCoils.cc,"""Cooling Coil Crankcase Heater Electricity Energy""",OutputProcessor::Unit::J,state.dataDXCoils->DXCoil(DXCoilNumTemp).CrankcaseHeaterConsumption,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,state.dataDXCoils->DXCoil(DXCoilNumTemp).Name
HWBaseboardRadiator.cc,"""Baseboard Total Heating Rate""",OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).TotPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HWBaseboard(BaseboardNum).EquipID
HWBaseboardRadiator.cc,"""Baseboard Convective Heating Rate""",OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).ConvPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HWBaseboard(BaseboardNum).EquipID
HWBaseboardRadiator.cc,"""Baseboard Radiant Heating Rate""",OutputProcessor::Unit::W,HWBaseboard(BaseboardNum).RadPower,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Average,HWBaseboard(BaseboardNum).EquipID
HWBaseboardRadiator.cc,"""Baseboard Total Heating Energy""",OutputProcessor::Unit::J,HWBaseboard(BaseboardNum).TotEnergy,OutputProcessor::SOVTimeStepType::System,OutputProcessor::SOVStoreType::Summed,HWBaseboard(BaseboardNum).EquipID
